% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=420871, Tue Mar 24 16:31:53 2026
1 11 -0.0532962118202094 -0.0011156505461347068 5.412385659402415e-05 0.062296743041769444 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.1354335947698572 -0.00023622576705196828 0.00039212640689907 0.09513909505142223 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.04878508968629798 -0.0008824086514221547 0.0009349696754261392 0.09888764642923191 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.06442349395039436 -0.0007205953329666292 0.0006424902009070416 0.07059871255882708 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.05710699750826668 -1.0513439554394753e-05 0.00040538349430686746 0.06187019576256138 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.07539473822094599 -0.0005282625734464257 0.0011539339021588407 0.08324237671677631 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.07356854663516167 -0.0003118234453602719 0.0011665905691845215 0.11692113168827405 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.07439569179455541 -0.0019188690311699188 0.0006879313573655963 0.07168189148558177 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.10206150440544602 -0.00025040850828258077 4.805015549525398e-05 0.08807134668541809 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.06319443988502663 -0.000761489052699541 0.000972729046401025 0.056579015637473896 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.06601019451523574 -0.0005983522241348016 0.00048700535373720185 0.07089456755079784 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.07865922760191293 -0.0004097543642342247 0.0003506309057514678 0.06834321845194778 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.06636462846868775 -0.00020838546730440918 0.002189405875061535 0.10678794540268861 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.06561826295357726 -0.00010150080892886733 0.00139096954314339 0.07138368624299246 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.09867490568209199 -0.0010792608706960303 0.000496429821831876 0.12985099359501495 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.07442379617297507 -0.002162477195221118 0.0002401960221732213 0.08094267568299461 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.045396549884240404 -0.0003519495134897724 0.0006766197509556904 0.08024273528842245 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.05558507241792238 -0.0003462948877219636 7.277323112914842e-05 0.05529398735948718 1 1 1 1 1 1 1 1 1 1 1 1
2 22 -0.06482979064266828 -0.0016922335132336325 0.0013286048924959512 0.07693764678587288 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.19162504405006295 -0.002699035791745133 0.0067842623236782605 0.12738374952002168 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.12357598468289828 -0.0017415358483496859 0.002124269969916386 0.0884708338165133 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.0659017486741888 -6.447933818055529e-05 0.00031895604726424396 0.1304674407888581 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.09781145818447158 -0.001050543518114006 0.0005881042837746004 0.10512187330913862 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.09100317662172731 -0.003440599241899105 0.0006409377982444922 0.09672752794642338 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.12141444116858317 -7.185687269706447e-05 0.0004095356890789876 0.13196450290779166 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.061968040624806 -0.0027600356556681076 0.0011881000852799733 0.07743402290577062 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.09157615418885724 -0.0008541140941721846 0.0009711079948260605 0.08664205520377903 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.11669499384741706 -0.00046367239368567053 1.5170420420976236e-06 0.1267274815601453 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.12390099448308284 -0.0032226642514914675 0.00465330943267302 0.12300042315979742 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.0862999752933318 -0.0005924830620757177 0.002975440588394435 0.08666178641604536 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.12520496612724735 -0.002207176473347177 0.0012790576723337719 0.12910699051290403 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.06160083494017128 -0.001837320645799956 0.0006993859549238544 0.08641847260461978 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.12472795309741556 -0.0012022845766068927 0.00038822956672774435 0.15170622784293472 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.09429123860982772 -8.87881623241472e-05 0.0004884271929749274 0.11716716970463176 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.08010978420770155 -9.099139895864041e-05 0.0008951225313910238 0.10845616594859926 1 1 1 1 1 1 1 1 1 1 1 1
3 33 -0.0656985100114346 -0.000452926118683778 0.0011107631265784602 0.0709697771416513 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.07110965337001847 -0.0009105188970122693 0.0003742176169114048 0.07796233112808959 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.2442967462515316 -0.001275645429921645 0.004990020466861343 0.14110055521619488 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.19628066433431893 -0.0012266109070012546 0.0012521051584987 0.17792540325583003 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.11806885874976046 -0.0016535240320568467 0.0007129345754680323 0.12491195587643808 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.1370178697574902 -9.47945840722129e-06 0.00010655218493734806 0.11006210588771743 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.12480211446161135 -0.004143074951979076 0.003212739209266619 0.1585756365799048 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.0955670244524016 -0.0029565545426465984 0.005527251322499621 0.14569639811474253 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.10008051369037066 -0.002995675646314984 0.000565933622086717 0.07600115908123845 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.14193915562727155 -0.0006998722972212295 0.0016890520097518282 0.11705781205582294 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.0921443468667075 -0.002652767095663116 0.0013111416526713669 0.10299119554450485 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.09567071867919827 -0.0022738415873264943 0.001134931890894965 0.16491224775130386 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.11256698901721972 -0.0036032901658198074 0.0042194778691421065 0.14592146143915896 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.10139368066529046 -0.0038179852027378017 0.003272818951381966 0.12463395968083613 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.10783495849467492 -7.261911984783674e-05 0.002882958530251782 0.1443592626564099 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.08150919338471677 -0.002193952799775278 0.001575014911582776 0.0738152227206931 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.14188673355882542 -0.0015741427898890686 0.002690717840366321 0.1888149093841879 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.09198878883055596 -0.0008441327812838208 8.418950055766074e-05 0.10483604152319727 1 1 1 1 1 1 1 1 1 1 1 1
4 44 -0.1064974956935948 -0.00025736471821401945 0.0010941185802151284 0.07796139014058105 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.08995203108436875 -0.0006185839388247971 0.003663580765190624 0.08066229695339658 1 1 1 1 1 1 1 1 1 1 1 1
7 77 -0.2563787226127757 -8.12148724003309e-05 0.0009453168931613248 0.18892440874530725 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.21704906584254385 -0.004703108659016686 0.003299137854418685 0.18663283697597202 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.12195836883561942 -0.0005762988610926326 0.0005918377324458623 0.13403780051818026 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.11720091404381391 -0.001733602731744045 0.002166702268677205 0.2159033313847493 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.11907928633427267 -0.00010311761273852517 0.0007099580526727619 0.12310778593237932 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.12220263348530333 -0.0003077292368897729 1.1541578724381419e-05 0.09779761428002798 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.14809774654576402 -0.0005816243322348958 0.0026954720708664945 0.11745576954430449 1 1 1 1 1 1 1 1 1 1 1 1
7 77 -0.12279168724792751 -0.0007701428540684369 0.0011978771548105589 0.15799775859030496 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.12342415195635999 -0.0007285516657419213 0.002094395750571915 0.12125802116167018 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.1057085582157942 -0.00035080115972557953 0.00016183746951518055 0.16313888432890708 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.12202651910925515 -0.00159108175423855 0.00029440536183816525 0.12366582734622132 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.11393792912897618 -0.0008191744613951505 0.003205912928958119 0.08475462715148777 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.1334847960620752 -0.007299349168541227 0.00018612651421177985 0.18021285980094445 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.1139573127443386 -0.00182721204425099 0.004070745830173497 0.16218785252305729 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.178283550252692 -0.002825360536780506 0.00022693562016289076 0.20887639847952022 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.09663083382058577 -0.00032685960810788684 0.00018951064109766944 0.103015508895991 1 1 1 1 1 1 1 1 1 1 1 1
5 55 -0.10736851805136483 -0.001198169290241264 0.0018603285072201741 0.12596141749955456 1 1 1 1 1 1 1 1 1 1 1 1
8 88 -0.26377700549253497 -0.0005859180711251296 0.00041596506377712813 0.18324590154940879 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.25769801795108654 -0.004334021007349429 0.00012100152541969861 0.15973304743891287 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.14824837303529673 -0.0015935423973173863 0.0010371628925970834 0.11718599827234917 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.11389054399943589 -0.005308762726305506 0.004140621320873257 0.15348567428687343 1 1 1 1 1 1 1 1 1 1 1 1
7 77 -0.1503806416374426 -0.0021405289512341557 0.0003062945833426948 0.13983563908254643 1 1 1 1 1 1 1 1 1 1 1 1
7 77 -0.16128142614692378 -0.005632233720391094 0.004551656315022743 0.2366935083212492 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.14476334023927048 -0.0009657511792963497 0.004448289307153398 0.13338869960530944 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.14111815434504876 -0.00033884197115635525 0.0049195275875388005 0.08553448779277531 1 1 1 1 1 1 1 1 1 1 1 1
8 88 -0.15513401945875244 -0.000981445178865469 0.004587553861957938 0.15568452899132945 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.11452326102945647 -0.003489854975671681 0.0001944271389905213 0.16366903424524923 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.15403734872484995 -0.002357919523371194 0.0038738641508929586 0.12747442280258947 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.11335317573471863 -0.0008152867151724071 0.0004766526978078072 0.1303801539894248 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.1265246433458477 -0.003443102282995 0.005513648467053496 0.09559317197652821 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.13795969260769814 -0.0019970515846563846 0.0005776250215826874 0.12999621492233104 1 1 1 1 1 1 1 1 1 1 1 1
7 77 -0.1442505981373887 -0.0003087184033066648 0.004655069547893038 0.13450515846991118 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.11031428420947809 -0.001461907489304043 0.0011467276583014018 0.21363126085027342 1 1 1 1 1 1 1 1 1 1 1 1
6 66 -0.11307320125685007 -0.0004906883531646741 0.00028389823793893677 0.18968589978719702 1 1 1 1 1 1 1 1 1 1 1 1
7 77 -0.1760250096459805 -0.005358078956097632 0.0028078899467859466 0.20149537946013185 1 1 1 1 1 1 1 1 1 1 1 1
9 99 -0.2126265524995894 -0.0054868749887580365 5.4077448112578e-05 0.18717142641137066 1 1 1 1 1 1 1 1 1 1 1 1
7 77 -0.26151135438984524 -0.0018435660926534618 0.0033984630090949292 0.19653013386583604 1 1 1 1 1 1 1 1 1 1 1 1
8 88 -0.15203495781913778 -0.003257680268575228 0.0059758152684528205 0.15446208618004129 1 1 1 1 1 1 1 1 1 1 1 1
7 77 -0.14278246827148594 -0.002537151506796818 0.0057633260639916965 0.13809983068576684 1 1 1 1 1 1 1 1 1 1 1 1
