% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=420871, Tue Mar 24 16:31:53 2026, <python>{}</python>
1 11 0.9369169471362493 1.0000458343836967 0.31462127654036615 3.1462127654036615e-01 0.6653568092261395 1.1652750372968017   
4 44 1.0276108503752646 1.2752396721084382 0.14470525222883773 1.4470525222883773e-01 0.3681328930383887 0.5276991441099839   
2 22 0.9328792177926195 1.1999162620845427 0.19314845637841732 1.9314845637841732e-01 0.3097046989135644 0.6058412847160871   
2 22 0.9050948630530122 1.1275605631582768 0.162617952824583 1.6261795282458300e-01 0.3236923186117675 0.8556151953338891   
2 22 0.9281349003793109 1.1753169247628081 0.2808803065664137 2.8088030656641372e-01 0.43388646624476074 0.7836580352529205   
3 33 0.9385307352739892 1.2403563556245722 0.14220633603364513 1.4220633603364513e-01 0.23315057365447228 0.5463450988140472   
3 33 0.9064753033033722 1.1872003609458983 0.1307436391043385 2.0411264357245604e-01 0.3426794997305871 0.5040704978617703   
2 22 0.8570604147997096 1.169792714843832 0.2816796203012941 2.8167962030129412e-01 0.4989551572981299 0.9967182982534193   
2 22 0.9565097864382338 1.1152825059051343 0.3266584002314663 3.7776463837792529e-01 0.5172628591528059 0.8178334633684594   
2 22 0.8632824308271277 1.15689883600503 0.3137883535059658 3.1378835350596579e-01 0.490283032565955 0.9920069950038422   
2 22 0.9272305409108094 1.1591026540538916 0.38717913223682543 3.9131105817189482e-01 0.539265695539664 0.7906441891460306   
2 22 0.8808341277614685 1.153968426758687 0.19301913672921006 1.9301913672921006e-01 0.31894577417880676 0.799656401186278   
4 44 0.7302751104629788 1.2551656013415966 0.2092899329236854 2.0928993292368539e-01 0.3311077730602984 0.7467169879803459   
2 22 0.9134658678049953 1.1879900438348863 0.3381627876221292 3.3816278762212920e-01 0.46412069415108276 0.8795405744770152   
3 33 0.9772174243471643 1.2247259798064913 0.3155180166870288 3.2651193864662698e-01 0.5456028884252311 0.7755650781195496   
2 22 0.9208907326760986 1.1314657301364293 0.3282604011344261 3.2826040113442612e-01 0.48332734069531114 0.7632435595112357   
2 22 0.889795079561575 1.1622944847456305 0.3076115174889481 3.0761151748894811e-01 0.4428388537554453 0.6227881584912467   
3 33 0.8404061191905078 1.167780342505068 0.3228439449992543 3.2284394499925428e-01 0.48481844953264086 0.7706055442030757   
2 22 0.9286770172072554 1.1639996200258211 0.28345210693894063 2.8345210693894063e-01 0.4019974620957217 0.5892931700025561   
5 55 1.1114514128895847 1.3557631289135867 0.14470525222883773 1.7682770049355523e-01 0.29972611154973167 0.6050493902164434   
3 33 0.9422692622162113 1.2191533242564103 0.15589018868597584 1.5589018868597584e-01 0.2678934233046717 0.4065877300866407   
3 33 0.918181657399089 1.2691354987691192 0.19314845637841732 2.1686101018663567e-01 0.3467777180770832 0.43948091823437735   
4 44 0.9407140616491514 1.3049452291459267 0.14220633603364513 1.7914612969306914e-01 0.2691088118098766 0.5218864959352061   
3 33 0.9551819436648118 1.2229061086584816 0.2808803065664137 4.2174864953672919e-01 0.4980471428484218 0.6966936692833214   
3 33 0.9819703384820644 1.2346684471660796 0.326430614401509 3.2643061440150900e-01 0.4027054708089434 0.7206881121338249   
3 33 0.8807339207648863 1.1982744618118895 0.3137883535059658 3.3226465417478002e-01 0.437676104446327 0.562712835149611   
3 33 0.9098617747324381 1.2427586403169915 0.357422362669203 3.5742236266920302e-01 0.5238882860588864 0.793967009028775   
3 33 0.8560011772202214 1.2064050349575663 0.2568018044328486 2.5680180443284861e-01 0.46547576054332207 0.7235805728431326   
4 44 0.914643291121358 1.331579900380452 0.1307436391043385 1.9484487588669638e-01 0.32301158568834476 0.5556043693685934   
3 33 0.871227475327531 1.2498944442357822 0.19301913672921006 2.0344405176891728e-01 0.2783874145101463 0.45445052863483704   

3 33 0.9199841364898758 1.2114313562089978 0.32331998481742924 3.2331998481742924e-01 0.4680314341945968 0.6340142974369388   
4 44 1.121010423799171 1.338979880683974 0.30617461639048704 3.0617461639048704e-01 0.4585346072084169 0.5633473789172341   
3 33 0.8939996818549838 1.2262084536654152 0.3282604011344261 3.7295344196950997e-01 0.5174971209747673 0.7406363507803458   
3 33 0.8715797861515734 1.1932524711709456 0.3076115174889481 3.7291365035515478e-01 0.4816918310887949 0.7576368559855877   
