% # columns="iter, evals, sigma, 0, fitness, xbest" seed=420871, Tue Mar 24 16:31:53 2026, <python>{}</python>
1 11 0.9369169471362493 0 0.31462127654036615 1.479690222511393 1.8465925565936758 2500000000.527802 0.15479945062526773 1.5970433929423786 1.0107807672229467 2499999999.1268573 2.690440941834637 2.4002132820958746 2.0628925649650474 2500000000.880588 -0.36571671583845966
4 44 1.0276108503752646 0 0.14470525222883773 5.325774483628029 2.221287470958389 2499999999.019776 -1.574824582145412 2.4784364470499143 1.363040933352086 2500000000.619849 0.40647977093269205 -1.4297621058215333 2.924498482384511 2500000000.5827446 -0.8460961543817569
2 22 0.9328792177926195 0 0.19314845637841732 0.5948890166576559 2.884093612309067 2500000000.5039744 -1.851258715621382 1.6278170885985372 1.5065123892083077 2499999998.7365694 -2.0265370396978373 1.288515835249357 1.2346843130222522 2499999999.172361 -0.23148556460129532
2 22 0.9050948630530122 0 0.162617952824583 1.1566944157549555 2.732090819884954 2499999999.0112886 -2.034357789844637 0.8765557043418835 2.1633423246380485 2499999998.1104245 0.8480115023042484 2.9859518152300435 2.1154503125532305 2500000000.328299 -0.4466347010214358
2 22 0.9281349003793109 0 0.2808803065664137 1.0622256525363873 2.0198164835548726 2500000000.831653 -0.37093307545308785 1.2443516340862082 0.428053212192809 2500000000.2074695 1.6043984033972967 3.1918085120168094 1.2504347218799758 2500000000.5539956 -0.3089406343234972
3 33 0.9385307352739892 0 0.14220633603364513 2.7647266351100668 3.1846211944766614 2500000000.2486777 -0.23265824783515854 2.219515602867511 1.3929343416770628 2500000000.8470607 1.8323549170347655 2.188978693069705 1.8206463430837956 2500000000.6909857 1.8654953389789943
3 33 0.9064753033033722 0 0.20411264357245604 1.5079644091588584 4.657480278075603 2500000001.0807366 1.3714474505090388 0.8796142933004889 1.3920360638874916 2500000001.9544687 -0.4274315169262509 1.4851438349406219 2.4125473658232908 2499999998.730404 0.7408478157193418
2 22 0.8570604147997096 0 0.2816796203012941 1.658604428427019 1.067641539881354 2500000001.715702 0.22490881749338323 1.3537378736453352 2.4794813581955735 2499999998.224234 -0.5900565119868273 0.09470323765343314 2.2111360693598066 2499999999.1427813 -1.9157984177447989
2 22 0.9565097864382338 0 0.3777646383779253 2.007921953119306 2.4608214153399985 2499999999.5348887 -0.06600146729973116 -0.1368735715568422 1.8265243038392684 2500000000.4928827 -0.40312588741712563 3.0612232623096336 3.0615108360672374 2499999999.370353 1.4792930895005374
2 22 0.8632824308271277 0 0.3137883535059658 1.7081450963029425 1.345885924354703 2499999999.702321 -0.3433874714452154 1.905735781046598 2.342687898992188 2499999998.821085 1.3387666239486247 2.1403259854092793 1.930958085431799 2500000000.6762342 -0.3167488973098363
