% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=420871, Tue Mar 24 16:31:53 2026
1 11 0.9369169471362493 1.0000458343836967 1.0 1.0 1.0000041666753472 1.0000083333680556 1.0000125000781253 1.0000166668055563 1.0000208335503487 1.0000250003125026 1.000029167092018 1.0000333338888951 1.0000375007031337 1.0000416675347343 1.0000458343836967
4 44 1.0276108503752646 1.1515384804286002 0.9029976918179508 0.9029976918179508 0.9125866967289402 0.9303904866656356 0.9601703524817384 0.9679576288009218 0.98113881749877 0.9975409215093829 1.0028739086781673 1.0205993417813466 1.0385758050920952 1.0719523600929914 1.1515384804286002
2 22 0.9328792177926195 1.1057443989467954 0.9215179707839377 0.9215179707839377 0.9497382530289613 0.9741567992421721 0.9896390092597954 0.9985000623416742 1.0000145591326357 1.000025633999159 1.000446323205515 1.0041437044412462 1.0126841488675224 1.0228116818840562 1.1057443989467954
2 22 0.9050948630530122 1.0524604834795321 0.9333959681346157 0.9333959681346157 0.9484488928069995 0.9574299029651938 0.9916309251840469 0.9964056593400414 1.000017315688243 1.000031770107434 1.0022065819775159 1.0025332116004557 1.003524909431241 1.0129398377958465 1.0524604834795321
2 22 0.9281349003793109 1.099541602988479 0.9355277541080067 0.9355277541080067 0.9515955636495455 0.9751435160860557 0.9847765350104759 0.9943879646817868 1.000015167412312 1.0000334587868422 1.0007099584155132 1.005229898078724 1.013983036817151 1.0257366112864899 1.099541602988479
3 33 0.9385307352739892 1.1065068176652662 0.8920878364089914 0.8920878364089914 0.9297143809463798 0.9413609322385582 0.9696311667820242 0.9898414073610997 0.9958957944418251 0.9984662032612924 1.0026849326282852 1.0048712505756148 1.014046015984557 1.06244073256588 1.1065068176652662
3 33 0.9064753033033722 1.0760499885018384 0.9063760624571398 0.9063760624571398 0.9302215207279971 0.9487546850360832 0.9775232287066228 0.9879022573049758 0.9955047586351246 0.9989625261368604 1.000500443705928 1.004557727004274 1.027157679261661 1.0540669112050853 1.0760499885018384
2 22 0.8570604147997096 1.0901577558581377 0.9319238716610355 0.9319238716610355 0.9609412821899227 0.9660122106658054 0.9863118770704058 0.9949609023050785 1.0000266951526557 1.0000299238056864 1.0017784617921346 1.0030242583164726 1.0113143149339092 1.0308113272329076 1.0901577558581377
2 22 0.9565097864382338 1.0511037086781065 0.9424551206647486 0.9424551206647486 0.963350111983323 0.9683467503965943 0.9866628423943469 0.9894236632384301 1.0000180641072491 1.0000279289759546 1.0014108861333522 1.0050018594603032 1.009071836275994 1.0224760125966221 1.0511037086781065
2 22 0.8632824308271277 1.06342429627686 0.9192024947912009 0.9192024947912009 0.9421818354659096 0.9820798732905914 0.9908553614051279 0.9917546506311351 1.0000116110939143 1.000017729274318 1.0004651046735913 1.0044126036954235 1.0170536457514257 1.0334076849100258 1.06342429627686
2 22 0.9272305409108094 1.0807876600031012 0.9324348074116745 0.9324348074116745 0.9584855839225264 0.9663233564788273 0.9811663407263778 0.9975438607111159 1.0000108249842359 1.000028655155411 1.0005881859457768 1.0034026621892833 1.0083063185217769 1.0272525217973096 1.0807876600031012
2 22 0.8808341277614685 1.051607984814053 0.9112970168238068 0.9112970168238068 0.9688179175206745 0.9757091304220817 0.9845081836120296 0.9952736825576608 1.000015722156191 1.000030409159265 1.0002589303761675 1.0109763758131054 1.0188162100628082 1.0305167219361668 1.051607984814053
4 44 0.7302751104629788 1.0832502442141434 0.8630337248378225 0.8630337248378225 0.9217457715745824 0.9323648587776365 0.9415292471962996 0.9653470956102859 0.9788663313523293 0.9932837406872453 0.9964858319740771 1.004758689953546 1.0190290771516057 1.0310298452311903 1.0832502442141434
2 22 0.9134658678049953 1.0818008698785595 0.9106144243317534 0.9106144243317534 0.9602343207891413 0.9837049298808146 0.987717633655865 0.9986045326855205 1.0000116081087536 1.0000270598666103 1.000674599856364 1.0031953011580745 1.0109744840663604 1.016709264591877 1.0818008698785595
3 33 0.9772174243471643 1.1085912820875377 0.9051749537171546 0.9051749537171546 0.9226650825767102 0.9588618835893812 0.970574209867684 0.9785640404352282 0.985257520005598 0.9990676803837273 1.0034496834901239 1.023177506407619 1.0267662219681495 1.0412818612841162 1.1085912820875377
